provider_num,npi,name,address,city,state,zip,fips_county,lat,lon,phone,provider_type_code,category,emergency,upin,pin,region_code,bed_count,clia_lab_number
"211839","1811993611","BALTIMORE MEDICAL SYSTEM, INC.","900 CATON AVE","BALTIMORE",MD,"212295201",,39.27154095,-76.6734578765273,"4437033200","00-04",,,,"211839",,,
"261873","1538151733","OZARK TRI-COUNTY HEALTH CARE CONSORTIUM","530 S MAIDEN LN","JOPLIN",MO,"648013084",,37.086826510204084,-94.53112763265305,"4177826200","00-04",,,,,,,
"181810","1518963230","FAMILY HEALTH CENTERS INC","2215 PORTLAND AVE","LOUISVILLE",KY,"402121033",,38.270486399999996,-85.7842726045786,"5027748631","00-04",,,,"2494",,,
"331926","1538321344","SYRACUSE COMMUNITY HEALTH CENTER ONONDAGA NATION","603 OSWEGO STREET","SYRACUSE",NY,"132043127","067",43.0421458,-76.1637799,"3154740800","00-04","21-01",true,,,"02",,
"141855","1184757353","CLINIC IN ALTGELD INC, THE","13220 S ELLIS AVE","CHICAGO",IL,"606286908","031",41.65488806967969,-87.59685619661506,"3129956300","00-04","21-01",true,,,"05",,
"181801","1245253160","PARK DUVALLE COMMUNITY HEALTH CENTER, INC","3015 WILSON AVE","LOUISVILLE",KY,"402111969",,38.22741995,-85.80717260349196,"5027744401","00-04",,,,,,,
"341836","1891798054","GREENE COUNTY HEALTH CARE INCORPORATED","302 N GREENE ST","SNOW HILL",NC,"285801412",,35.45577695,-77.67074743735144,"2527472921","00-04",,,,,,,
"551806","1750399796","ALLIANCE MEDICAL CENTER","1381 UNIVERSITY ST","HEALDSBURG",CA,"954483314",,38.62741965056813,-122.86384025584893,"7074335494","00-04",,,,"ZZZ75765Z",,,
,"1083616809","GREENE COUNTY HEALTH CARE INCORPORATED","140 SCHOOL DR","SNOW HILL",NC,"285807288",,35.4799319,-77.66940749231668,"2527475841","00-04",,,,,,,
"511883","1093883324","RAINELLE MEDICAL CENTER INC","1502 MEADOW BRIDGE RD","MEADOW BRIDGE",WV,"259760120",,37.8590061,-80.8542568,"3044847755","00-04",,,,,,,
"551962","1518969211","ARVIN COMMUNITY HEALTH CENTER","1305 BEAR MOUNTAIN BOULEVARD","ARVIN",CA,"932031231","029",35.20896603517588,-118.83892430653266,"6618543131","00-04","21-01",true,,,"09",,
"551963","1356343735","KERN VALLEY MEDICAL CENTER","6310 LAKE ISABELLA BLVD","LAKE ISABELLA",CA,"932409222","029",35.62819510204081,-118.47356487755101,"7603792415","00-04","21-01",true,,,"09",,
"551964","1073515425","SOUTH BAKERSFIELD COMMUNITY HEALTH CENTER","2400 WIBLE ROAD, SUITE 14","BAKERSFIELD",CA,"933044734","029",35.3333033,-119.0384932,"6618351240","00-04","21-01",true,,,"09",,
"111868","1588663421","SAINT JOSEPH'S MERCY CARE SERVICES INC","3367 BUFORD HWY NE","ATLANTA",GA,"303291709",,33.7489924,-84.3902644,"6788438700","00-04",,,,,,,
"111827","1831266618","SAINT JOSEPH'S MERCY CARE SERVICES INC","424 DECATUR ST SE","ATLANTA",GA,"303121848",,33.750991549999995,-84.374463162403,"4048803550","00-04",,,,,,,
"201832","1427169010","PENOBSCOT COMMUNITY HEALTH CENTER","1012 UNION ST","BANGOR",ME,"044013060",,44.814794199999994,-68.80890527536195,"2079455247","00-04",,,,"MM9086",,,
"441848","1083767883","STATE OF TENNESSEE","1021 SPRING ST","DOVER",TN,"370583302",,36.47985103030303,-87.82037621212122,"9312325329","00-04",,,,,,,
"321894","1255324562","HMS","3200 SILVER STREET","SILVER CITY",NM,"880617283","017",32.770561,-108.268641,"5055341015","00-04","21-01",true,"32 1894","400521008","06",,
"071832","1699703686","SOUTH-WEST COMMUNITY HEALTH CENTER, INC.","46 ALBION ST","BRIDGEPORT",CT,"066051701",,41.1647933,-73.2166714,"2033306000","00-04",,,,"C00259",,,
"381866","1609065010","UMPQUA COMMUNITY HEALTH CENTER INC","20170 NORTH UMPQUA HIGHWAY","GLIDE",OR,"974439620",,43.30737985309849,-123.07793650047596,"5414963504","00-04",,,,"38-1846",,,
"411813","1861439705","EAST BAY COMM ACTION NEWPORT","19 BROADWAY","NEWPORT",RI,"028402937","005",41.59966490218288,-71.30817090586916,"4018477821","00-04","21-01",true,"G63202",,"01",,
"121823","1063668473","WAIKIKI HEALTH CENTER","415 KEONIANA STREET","HONOLULU",HI,"968152018","003",21.285012051064925,-157.8321246166656,"8087919314","00-04","21-01",true,,,"09",,
,"1376829598","MAINE MOBILE HEALTH PROGRAM, INC.","9 GREEN ST","AUGUSTA",ME,"043320405",,44.3128562,-69.77651253202515,"2076229252","00-04",,,,,,,
"141000","1407981392","HEARTLAND HEALTH CENTER - ROGERS PARK","3048 N. WILTON AVE","CHICAGO",IL,"606576710",,41.93766076703203,-87.65293374183067,"7732967544","00-04",,,,"206845",,,
"551880","1750387072","SHINGLETOWN MEDICAL CENTER","31292 ALPINE MEADOWS RD","SHINGLETOWN",CA,"960889462",,40.491731288694645,-121.88663502086253,"5304743390","00-04",,,,,,,
"131824","1285686477","DIRNE HEALTH CENTERS INC","1090 W PARK PLACE","COEUR D ALENE",ID,"838142785",,47.6742994,-116.7811531,"2082152005","00-04",,,,,,,
"011857","1417025917","ALABAMA REGIONAL MEDICAL SERVICES","712 25TH ST N","BIRMINGHAM",AL,"352032400",,33.523847381820055,-86.80306786190839,"2053235311","00-04",,,,,,,
"121814","1679646509","WAIKIKI HEALTH CENTER","277 OHUA AVENUE","HONOLULU",HI,"968156612","003",21.2755928,-157.82057120482295,"8089224787","00-04","21-01",true,,,"09",,
"211807","1205013539","FAMILY HEALTH CENTERS OF BALTIMORE INC","631 CHERRY HILL RD","BALTIMORE",MD,"212251228",,39.24951905,-76.62254936398708,"4103542000","00-04",,,,"211807",,,
"261874","1396866737","NORTHWEST HEALTH SERVICES INC","1000 5TH AVE","ST JOSEPH",MO,"645052631",,39.7874889,-94.84789128725588,"8162333338","00-04",,,,,,,
"151833","1134227689","INDIANA HEALTH CENTERS INC","113 N CHESTNUT ST","SEYMOUR",IN,"472742176",,38.958500040816325,-85.89026671428572,"8125248388","00-04",,,,,,,
"261875","1194846550","NORTHWEST HEALTH SERVICES INC","5001 LAKE AVE","ST. JOSEPH",MO,"645041170",,39.723102,-94.861947,"8162387788","00-04",,,,,,,
"501877","1053539890","COLUMBIA BASIN HEALTH ASSOCIATION","601 GOVERNMENT WAY","MATTAWA",WA,"993499500",,46.7379045,-119.9028228,"5099323535","00-04",,,,,,,
"081804","1801898556","WESTSIDE HEALTH BROOKSIDE","27 MARROWS RD","NEWARK",DE,"197133701",,39.67770747113984,-75.72875470682119,"3024550900","00-04",,,,"081804",,,
"171831","1184691693","HEALTHY CHILDREN CLINIC","1122 N TOPEKA ST","WICHITA",KS,"672142810",,37.7032419,-97.333943,"3168662000","00-04",,,"Q61994","110238",,,
"231900","1669680187","CENTRAL LAKE FAMILY HEALTH CENTER","7960 WEST OLD STATE ST","CENTRAL LAKE",MI,"496225149","009",45.0701616,-85.2641566,"2315362206","00-04","21-01",true,,"0A56344","05",,
"341819","1134201387","COMPASSION HEALTH CARE INC","439 US HIGHWAY 158 W","YANCEYVILLE",NC,"273798304",,36.4040273,-79.3361314,"3366949331","00-04",,,,"341819",,,
"441816","1720088537","RURAL HEALTH SERVICES CONSORTIUM OF UPPER EAST TENNESSEE INC","222 OAK ST","MOUNTAIN CITY",TN,"376831526",,36.47496180146067,-81.81303782598502,"4237276319","00-04",,,,"3703865",,,
"171804","1447247663","KONZA PRAIRIE COMMUNITY HEALTH CENTER INC","361 GRANT AVE","JUNCTION CITY",KS,"664414201",,39.057616,-96.806601,"7852384711","00-04",,,,,,,
"051903","1992779417","SANTA YNEZ BAND OF MISSION INDIANS","90 VIA JUANA LANE","SANTA YNEZ",CA,"934609679",,34.604879493633064,-120.09383033538084,"8056887070","00-04",,,,,,,
"051872","1447277355","COMMUNITY HEALTH CENTERS, SANTA MARIA","2801 SANTA MARIA WAY","SANTA MARIA",CA,"934552118",,34.9079895,-120.4329066632653,"8059345400","00-04",,,,"W1508G",,,
"211840","1225110067","OWENSVILLE PRIMARY CARE","134 OWENSVILLE ROAD","WEST RIVER",MD,"207789998","003",38.849954600000004,-76.59858422798123,"4108671268","00-04","21-01",true,,,"03",,
"501825","1225185648","SEA-MAR COMMUNITY HEALTH CENTER","4455 CORDATA PKWY","BELLINGHAM",WA,"982268037",,48.80163204648551,-122.49606722500701,"3606713225","00-04",,,,,,,
"451971","1265566541","CENTRO DE SALUD FAMILIAR LA FE, INC","1713 BANKER RD.","EL PASO",TX,"798358960",,31.96114523697592,-106.56988898378519,"9152314370","00-04",,,"451971",,,,
"551973","1376560151","COMMUNITY HEALTH CENTERS, GUADALUPE","4723 WEST MAIN STREET, SUITE H","GUADALUPE",CA,"934341787","083",34.95750223469388,-120.5787718367347,"8053435577","00-04","21-01",true,,"W1508B","09",,
"501827","1689721011","SEA-MAR COMMUNITY HEALTH CENTER","6884 HANNEGAN RD","EVERSON",WA,"982479637",,48.9201471,-122.3426345,"3603540766","00-04",,,,,,,
"501844","1104974419","SEA-MAR COMMUNITY HEALTH CENTER","1112 S CUSHMAN AVE","TACOMA",WA,"984053631",,47.2344514,-122.45258467508941,"2535932144","00-04",,,,,,,
"501826","1578610911","SEA-MAR COMMUNITY HEALTH CENTER","9710 STATE AVE","MARYSVILLE",WA,"982702232",,48.0837403,-122.17466503807285,"3606531742","00-04",,,,,,,
"501824","1528115870","SEA-MAR COMMUNITY HEALTH CENTER","1400 N LAVENTURE RD","MOUNT VERNON",WA,"982732766",,48.43364965,-122.31295279335504,"3604284075","00-04",,,,,,,
"501823","1962588426","SEA-MAR COMMUNITY HEALTH CENTER","8720 14TH AVE S","SEATTLE",WA,"981084807",,47.5249374,-122.3147396,"2067623730","00-04",,,,,,,
"241830","1932258845","NATIVE AMERICAN COMMUNITY CLINIC","1213 E FRANKLIN AVE","MINNEAPOLIS",MN,"554042923",,44.9621347,-93.2569499,"6128728086","00-04",,,,"241830",,,
"321893","1205861283","BEN ARCHER HEALTH CENTER","1201 NORTH 8TH STREET","DEMING",NM,"880308629","029",32.2685548,-107.7687518,"5052673088","00-04","21-01",true,,,"06",,
"251934","1023087400","HATTIESBURG SCHOOL & COMMUNITY CLINIC","404 LILLIE BURNEY STREET P O BOX 1729","HATTIESBURG",MS,"394015505","035",31.3271189,-89.2903392,"6014506500","00-04","21-01",true,,,"04",,
"501881","1912055286","SEA-MAR COMMUNITY HEALTH CENTER","10217 125TH STREET CT E FL 2","PUYALLUP",WA,"98374",,47.1849009,-122.29214,"2538644550","00-04",,,,,,,
"381845","1538155825","KLAMATH HEALTH PARTNERSHIP INC.","2074 SOUTH 6TH STREET","KLAMATH FALLS",OR,"976013372",,42.21590716501962,-121.76635029870042,"5418518110","00-04",,,,"381845",,,
"8808195","1881742724","SEA-MAR COMMUNITY HEALTH CENTER","110 N LAVENTURE RD","MOUNT VERNON",WA,"982733901",,48.42127275,-122.31305635033038,"3604245344","00-04",,,,,,,
"181841","1316991979","MOUNTAIN COMPREHENSIVE HEALTH CORPORATION","132 VILLAGE CENTER RD","HARLAN",KY,"408311777",,36.8411336,-83.22678,"6065737771","00-04",,,,"181841",,,
"551890","1235206087","REDWOODS RURAL HEALTH CENTER INC.","101 WEST COAST ROAD","REDWAY",CA,"95560",,40.121790000000004,-123.82270559015384,"7079232783","00-04",,,,,,,
"371836","1598803942","FAMILY HEALTH CENTER OF SOUTHERN OKLAHOMA INC","610 E 24TH ST","TISHOMINGO",OK,"734603245",,34.22322132653061,-96.67425432653062,"5803712343","00-04",,,,,,,
"381820","1841442001","CLACKAMAS HEALTH CENTERS","38872 PROCTOR BLVD","SANDY",OR,"970558035",,45.39722212244898,-122.26347553061224,"5037226978","00-04",,,,"R134087",,,
"151834","1407061336","NORTHSHORE HEALTH CENTERS INC","6050 STERLING CREEK RD","PORTAGE",IN,"463687752",,41.6504523,-85.9540491,"2197638112","00-04",,,,"151834",,,
"141983","1578560090","FRIEND FAMILY HEALTH CENTER INC","800 E 55TH ST","CHICAGO",IL,"606154906",,41.795674700000006,-87.60539241156603,"7737020660","00-04",,,"14-1983",,,,
"501882","1487650636","COLUMBIA VALLEY COMMUNITY HEALTH","600 ORONDO AVE STE 1","WENATCHEE",WA,"988012800",,47.419140049999996,-120.3182045638782,"5096626000","00-04",,,"G38018","G115123200",,,
"501883","1356374698","COLUMBIA VALLEY COMMUNITY HEALTH","105 S APPLE BLOSSOM DR","CHELAN",WA,"988168810",,47.8368156,-119.9896427,"5096826000","00-04",,,,"G115123200",,,
"331942","1508955592","DAMIAN FAMILY CARE CENTERS, INC.","137-50 JAMAICA AVENUE","JAMAICA",NY,"114353610",,40.7058654,-73.7938558,"7182985100","00-04",,,,,,,
"321865","1508838004","LA CLINICA DE FAMILIA, INCORPORATED","510 E LISA DR","CHAPARRAL",NM,"880817809",,32.042178199999995,-106.43655721559924,"5758240820","00-04",,,,"321865",,,
"501879","1083762355","SEA-MAR COMMUNITY HEALTH CENTER","3030 LIMITED LN NW","OLYMPIA",WA,"985022704",,47.0488128,-122.939374,"3604911399","00-04",,,,,,,
"501880","1548318868","SEA-MAR COMMUNITY HEALTH CENTER","7410 DELAWARE LN","VANCOUVER",WA,"986641408",,45.6242054,-122.5954709,"3608965128","00-04",,,,,,,
"191840","1134166556","IBERIA COMPREHENSIVE COMMUNITY HEALTH CENTER","1009 CHARITY STREET","ABBEVILLE",LA,"705105302","113",29.972703081632652,-92.12653897959183,"3378933443","00-04","21-01",true,,"5D486","06",,
"411803","1609925122","EAST BAY COMMUNITY ACTION PROGRAM","100 BULLOCKS POINT AVE","RIVERSIDE",RI,"029155351",,41.77620495085063,-71.36317358818417,"4014371008","00-04",,,,,,,
"141984","1457330870","FRIEND FAMILY HEALTH CENTER INC","5843 S. WESTERN AVENUE","CHICAGO",IL,"606361526",,41.8755616,-87.6244212,"7737022193","00-04",,,,,,,
"191841","1558515676","KENTWOOD MEDICAL CLINIC","721 AVENUE G","KENTWOOD",LA,"704442601","105",30.93684435851579,-90.51726699194097,"9852295501","00-04","21-01",true,,,"06",,
"191842","1538398730","CHANEYVILLE HEALTH CARE","13211 JACKSON ROAD","ZACHARY",LA,"707914038","033",30.6485191,-91.1564961,"2256543309","00-04","21-01",true,,,"06",,
"551976","1972525822","LA CLINICA PITTSBURG-MEDICAL","2240 GLADSTONE DRIVE, SUITE 4","PITTSBURG",CA,"945655126","013",38.006228929041725,-121.86689215673371,"9254311230","00-04","21-01",true,,"ZZZ29799Z","09",,
"241802","1437124401","COOK AREA HEALTH SERVICES, INC","20 5TH ST SE","COOK",MN,"557239702",,47.8535615625,-92.679907375,"2186665941","00-04",,,,"C08020",,,
"241803","1992778849","COOK AREA HEALTH SERVICES, INC","135 PINE TREE DR","BIGFORK",MN,"566284346",,47.74742416550696,-93.64862187566379,"2187433232","00-04",,,,"CO8163",,,
"241812","1912970849","COOK AREA HEALTH SERVICES, INC","12052 MAIN ST","NORTHOME",MN,"566618074",,47.872355,-94.278778,"2188975222","00-04",,,,"C06888",,,
"241826","1174596027","COOK AREA HEALTH SERVICES, INC","126 W 7TH AVE","FLOODWOOD",MN,"557360426",,46.926864,-92.91535687755102,"2184762221","00-04",,,,"24-1826",,,
"111865","1245340264","MEDLINK GAINESVILLE","520 JESSE JEWEL PKWY SE","GAINESVILLE",GA,"305013779","139",34.2978794,-83.8240663,"7702870290","00-04","21-01",true,"GRP485",,"04",,
"331943","1184791923","COMMUNITY HEALTHCARE NETWORK INC","97-04 SUTPHIN BLVD","JAMAICA",NY,"114354721",,40.69695215,-73.80578708267522,"7186577088","00-04",,,,,,,
"331944","1154498822","DR BETTY SHABAZZ HEALTH CENTER","999 BLAKE AVE","BROOKLYN",NY,"112083535",,40.66998835,-73.88132769712084,"7182778303","00-04",,,,,,,
"331954","1811064744","CARIBBEAN HOUSE HEALTH CENTER","1167 NOSTRAND AVE","BROOKLYN",NY,"112255417",,40.658980549999995,-73.95017001974381,"7187780198","00-04",,,,,,,
"331945","1497822209","CABS HEALTH CENTER","94- 98 MANHATTAN AVENUE","BROOKLYN",NY,"112062501",,40.7326062,-73.9546561,"7183880390","00-04",,,,,,,
"331946","1154498053","HELEN B ATKINSON HEALTH CENTER","81 W 115TH ST","NEW YORK",NY,"100263138",,40.8012668,-73.94946296495414,"2124260088","00-04",,,,,,,
"331947","1467529115","COMMUNITY LEAGUE HEALTH CENTER","511 WEST 157TH STREET","NEW YORK",NY,"100327601",,40.83310659183673,-73.94238342857143,"2127817979","00-04",,,,,,,
"331957","1801938709","MOBILE UNIT 2","PARKED AT 97 04 SUTPHIN BLVD","JAMAICA",NY,"114354721","081",40.7029134,-73.8006429,"6467725925","00-04","21-01",true,,,"02",,
"111847","1275643272","HARTWELL MEDICAL CENTER","194 CADE STREET","HARTWELL",GA,"306431845","147",34.34644677171796,-82.94035639613165,"7063766100","00-04","21-01",true,,,"04",,
"111854","1336259340","MEDLINK ROYSTON","930 FRANKLIN SPRINGS STREET, SUITE A","ROYSTON",GA,"306623908","119",34.28475538888889,-83.12643346296296,"7062455050","00-04","21-01",true,,,"04",,
"141913","1750310884","COUNTY OF LAKE","224 W CLARENDON DR","ROUND LAKE BEACH",IL,"600731896",,42.37081747368421,-88.08872318421052,"8479845100","00-04",,,,"668410",,,
"551982","1124045158","COMMUNITY HEALTH CENTERS, WOMENS HEALTH","1551 BISHOP ST","SAN LUIS OBISPO",CA,"934014661",,35.2740881981982,-120.64641892792793,"8055490402","00-04",,,,"W1508F",,,
"551978","1073533089","COMMUNITY HEALTH CENTERS, ATASCADERO","7512 MORRO RD","ATASCADERO",CA,"934224404",,35.4583866,-120.6781443,"8057921400","00-04",,,,"W1508C",,,
"551983","1275553257","COMMUNITY HEALTH CENTERS, SAN LUIS OBISPO","1551 BISHOP ST","SAN LUIS OBISPO",CA,"934014635",,35.2740881981982,-120.64641892792793,"8052691350","00-04",,,,"W1508E",,,
"051822","1427070374","SAN ANTONIO NEIGHBORHOOD HEALTH CENTER","1030 INTERNATIONAL BLVD","OAKLAND",CA,"946063730",,37.79190076041537,-122.24931686722736,"5102385400","00-04",,,,"ZZZ79046Z",,,
"101961","1992968408","CAMPBELL DRIVE ELEMENTARY SCHOOL","15790 SW 307 STREET","HOMESTEAD",FL,"330304200","086",25.5026675,-80.4467924,"7862439161","00-04","21-01",true,,,"04",,
"311823","1114101607","HENERY J AUSTIN HEALTH CENTER INC","112 EWING STREET","TRENTON",NJ,"086091004","021",40.2247707,-74.7564091437743,"6092785909","00-04","21-01",true,,,"02",,
"311831","1710161823","CHAMBERS MANOR","317 CHAMBERS STREET","TRENTON",NJ,"086092603","021",40.21913,-74.744592,"6099893599","00-04","21-01",true,,,"02",,
"451853","1710980669","UNITED MED CENTERS INC CENTER NO 1","370 S ADAMS","EAGLE PASS",TX,"788523302","323",28.7099337,-100.493813,"5127738917","00-04","21-01",true,,"00FC58  (GROUP-ALL)","06",,
"451854","1336284785","UNITED MED CENTERS INC CENTER NO 2","202 JAMES ST","BRACKETTVILLE",TX,"78832","271",29.312389166666666,-100.417254,"5127738917","00-04","21-01",true,,"CP7072 (RAILROAD)","06",,
"451855","1992840409","UNITED MEDICAL CENTERS","913 S MAIN ST","DEL RIO",TX,"788405807",,29.356050306122448,-100.89867867346938,"8307745534","00-04",,,,"451855 (FQHC SITE)",,,
"101878","1336152347","COMMUNITY HEALTH OF SOUTH DADE INC","10300 SW 216TH ST","MIAMI",FL,"331901003",,25.565377599999998,-80.35777280041856,"3052535100","00-04",,,,"77026",,,
"101905","1821251331","MARTIN LUTHER KING CLINICA CAMPESINA","810 WEST MOWRY ST","HOMESTEAD",FL,"330305746","086",25.4718946,-80.4759905,"3052484334","00-04","21-01",true,,,"04",,
"101898","1164685673","WEST PERRINE HEALTH CENTER","9970 SW 178 STREET","PERRINE",FL,"331575564","086",25.6051055,-80.3536645,"3052566270","00-04","21-01",true,,,"04",,
"031803","1316999790","UNITED COMMUNITY HEALTH CENTER AT THREE POINTS","15921 WEST AJO HIGHWAY","TUCSON",AZ,"857352032","019",32.1779131,-111.0068172,"5204075700","00-04","21-01",true,,"Z84080","09",,
"031804","1922050319","UNITED COMMUNITY HEALTH CENTER AT ARIVACA","17388 WEST 3RD STREET","ARIVACA",AZ,"856010233","019",31.577390148741827,-111.33421700730725,"5204075500","00-04","21-01",true,,"Z84080","09",,
"031802","1093766867","UNITED COMMUNITY HEALTH CENTER AT CONTINENTAL FAMI","1260 SOUTH CAMPBELL ROAD, BUILDING 1, SUITE 1","GREEN VALLEY",AZ,"856140504","019",31.8484548,-111.02659450731726,"5204075900","00-04","21-01",true,,"Z84080","09",,
"261838","1356393268","CROSS TRAILS COMMUITY HEALTH CENTER","408 S BROADVIEW ST","CAPE GIRARDEAU",MO,"63703",,37.29841027436382,-89.55633406984181,"5733320808","00-04",,,,"000012446",,,
"361890","1174555478","HEALTHSOURCE OF OHIO, INC.","1108 NORTHVIEW DR","HILLSBORO",OH,"451331191",,39.22048292684954,-83.60542931713337,"9373935781","00-04",,,,"361890",,,
"511824","1861494528","ROANE COUNTY FAMILY HEALTH CARE","146 WILLIAMS DR","SPENCER",WV,"252761826",,38.7973612,-81.3520703,"3049271495","00-04",,,,,,,
"011940","1801817549","WHATLEY HEALTH SERVICES INC","415 DERBY DR","YORK",AL,"369252117",,32.49030725148284,-88.29554102650884,"2053929656","00-04",,,,,,,
"011938","1831133958","WHATLEY HEALTH SERVICES INC","200 MORROW AVE","EUTAW",AL,"354621106",,32.8408553,-87.8869381,"2053720011","00-04",,,,,,,
"101897","1023271855","NARANJA HEALTH CENTER","13890 SW 264 ST","NARANJA",FL,"330327602","086",25.521205600000002,-80.4194633289245,"3052586813","00-04","21-01",true,,,"04",,
"381811","1659661346","OLD TOWN CLINIC","232 NW 6TH AVENUE","PORTLAND",OR,"972093514","051",45.5250616,-122.6763077,"5032413836","00-04","21-01",true,,,"10",,
"381882","1982764882","BENTON COUNTY HEALTH SERVICES-LINCOLN HEALTH CTR","121 SE VIEWMONT AVENUE","CORVALLIS",OR,"973331968","003",44.54373819269106,-123.26568908859639,"5417663546","00-04","21-01",true,,"0000WCHSC","10",,
"381883","1235299140","BENTON COUNTY HEALTH SERVICES-MONROE HEALTH CTR","610 DRAGON DRIVE","MONROE",OR,"974569604","003",44.311916555555555,-123.29772944444444,"5418475143","00-04","21-01",true,,"0000WCHSC","10",,
"381881","1932161361","BENTON COUNTY HEALTH SERVICES-BENTON HEALTH CENTER","530 NW 27TH STREET","CORVALLIS",OR,"973305223","003",44.5732619,-123.28148902928062,"5417666835","00-04","21-01",true,,"0000WCHSC","10",,
"191844","1255665832","BATON ROUGE PRIMARY CARE COLLABORATIVE INC","153 N. 17TH STREET","BATON ROUGE",LA,"70802",,30.448394862873343,-91.17160901736679,"2253439086","00-04",,,,,,,
"191843","1689722431","BATON ROUGE PRIMARY CARE COLLABORATIVE INC","2013 CENTRAL ROAD","BATON ROUGE",LA,"708073944",,30.535721609620033,-91.17299781142945,"2257441120","00-04",,,,,,,
"151064","1780634964","HEALTHNET INC","2855 N KEYSTONE AVE","INDIANAPOLIS",IN,"462182790",,39.80828605000001,-86.11979814859069,"3179572300","00-04",,,,"151804",,,
